Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
2019-07-30T00:00:00.000,CHEV,4D,,BLK,BF83619,IL,10300 S. Doty,(773) 568-8495,2882329
2019-07-30T00:00:00.000,CHEV,4D,,GLD,BA72519,IL,10300 S. Doty,(773) 568-8495,2882356
2019-07-30T00:00:00.000,CHEV,4D,,BRZ,Q992422,IL,10300 S. Doty,(773) 568-8495,2882346
2019-07-30T00:00:00.000,CHEV,4D,,BLU,Z962253,IL,10300 S. Doty,(773) 785-9752,1719408
2019-07-30T00:00:00.000,CHEV,LL,TK,TAN,B52539,TX,10300 S. Doty,(773) 568-8495,2882367
2019-07-30T00:00:00.000,CHEV,LL,,BLK,997995,IL,10300 S. Doty,(773) 568-8495,2882376
2019-07-30T00:00:00.000,CHEV,VN,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6965060
2019-07-30T00:00:00.000,CHRY,2D,,BLU,K291514,IL,10300 S. Doty,(773) 785-9752,1719407
2019-07-30T00:00:00.000,CHRY,4D,,RED,CHN4013,AZ,10300 S. Doty,(773) 568-8495,2882357
2019-07-30T00:00:00.000,CHRY,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2882341
2019-07-30T00:00:00.000,CHRY,VN,TK,BLU,,IL,10300 S. Doty,(773) 568-8495,2882438
2019-07-30T00:00:00.000,DODG,2D,,WHI,BK33813,IL,701 N. Sacramento,(773) 265-7605,6965101
2019-07-30T00:00:00.000,DODG,4D,,SIL,AFC3449,WI,10300 S. Doty,(773) 568-8495,2882305
2019-07-30T00:00:00.000,DODG,4D,,GRY,681VDD,WI,701 N. Sacramento,(773) 265-7605,6965044
2019-07-30T00:00:00.000,DODG,4D,,BLK,V618840,IL,10300 S. Doty,(773) 568-8495,2882312
2019-07-30T00:00:00.000,DODG,LL,,WHI,N789412,IL,10300 S. Doty,(773) 568-8495,2882340
2019-07-30T00:00:00.000,DODG,LL,TK,SIL,ZU30269,IL,10300 S. Doty,(773) 568-8495,2882366
2019-07-30T00:00:00.000,DODG,PK,TK,SIL,LZK3487,TX,10300 S. Doty,(773) 568-8495,2882373
2019-07-30T00:00:00.000,DODG,VN,,MAR,BG86753,IL,701 N. Sacramento,(773) 265-7605,6965039
2019-07-30T00:00:00.000,DODG,VN,,GRY,8DEF217,CA,10300 S. Doty,(773) 568-8495,2882369
2019-07-30T00:00:00.000,FORD,2D,,TAN,E395071,IL,10300 S. Doty,(773) 568-8495,2882323
2019-07-30T00:00:00.000,FORD,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6965045
2019-07-30T00:00:00.000,FORD,4D,,SIL,698U132,IL,10300 S. Doty,(773) 568-8495,2882332
2019-07-30T00:00:00.000,FORD,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2882368
2019-07-30T00:00:00.000,FORD,4D,,BLU,L474971,IL,701 N. Sacramento,(773) 265-1846,1539020
2019-07-30T00:00:00.000,FORD,4D,,SIL,BB34043,IL,10300 S. Doty,(773) 568-8495,2882347
2019-07-30T00:00:00.000,FORD,LL,,BLK,AL14074,IL,701 N. Sacramento,(773) 265-7605,6965050
2019-07-30T00:00:00.000,FORD,LL,,GRY,BA69313,IL,10300 S. Doty,(773) 568-8495,2882319
2019-07-30T00:00:00.000,FORD,LL,,BLK,AX19256,IL,10300 S. Doty,(773) 568-8495,2882345
2019-07-30T00:00:00.000,FORD,LL,,GLD,BA34646,IL,701 N. Sacramento,(773) 265-7605,6965081
2019-07-30T00:00:00.000,FORD,LL,TK,BGE,AT83645,IL,701 N. Sacramento,(773) 265-7605,6965076
2019-07-30T00:00:00.000,FORD,PK,,RED,,IL,10300 S. Doty,(773) 568-8495,2882317
2019-07-30T00:00:00.000,FORD,PK,,BLK,,,10300 S. Doty,(773) 568-8495,2882328
2019-07-30T00:00:00.000,FORD,VN,,BLU,AY13843,IL,701 N. Sacramento,(773) 265-1846,1539022
2019-07-30T00:00:00.000,GMC,4D,,RED,2278716B,IL,701 N. Sacramento,(773) 265-7605,6965079
2019-07-30T00:00:00.000,GMC,LL,,GRN,HLE,IA,10300 S. Doty,(773) 568-8495,2882309
2019-07-30T00:00:00.000,GMC,PK,TK,RED,2385555B,IL,10300 S. Doty,(773) 568-8495,2882363
2019-07-30T00:00:00.000,GMC,VN,,WHI,AJ57856,AZ,10300 S. Doty,(773) 568-8495,2882393
2019-07-30T00:00:00.000,HOND,2D,,SIL,,,701 N. Sacramento,(773) 265-7605,6965084
2019-07-30T00:00:00.000,HOND,4D,,BLU,BK38431,IL,701 N. Sacramento,(773) 265-7605,6965099
2019-07-30T00:00:00.000,HOND,4D,,SIL,BA42896,IL,400 E. Lower Wacker,(312) 744-7550,0208801
2019-07-30T00:00:00.000,HOND,4D,,BLU,AQ73868,IL,10300 S. Doty,(773) 568-8495,2882384
2019-07-30T00:00:00.000,HOND,4D,,BLK,AS72342,IL,10300 S. Doty,(773) 568-8495,2882324
2019-07-30T00:00:00.000,HOND,LL,,SIL,BK19983,IL,10300 S. Doty,(773) 568-8495,2882307
2019-07-30T00:00:00.000,HYUN,4D,,DBL,AN80475,IL,701 N. Sacramento,(773) 265-7605,6965097
2019-07-30T00:00:00.000,HYUN,4D,,RED,4783549,IL,10300 S. Doty,(773) 568-8495,2882380
2019-07-30T00:00:00.000,HYUN,4D,,BLK,HGF8245,OH,701 N. Sacramento,(773) 265-1846,1539019
2019-07-30T00:00:00.000,HYUN,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2882331
2019-07-30T00:00:00.000,HYUN,4D,,BLK,AT53278,IL,10300 S. Doty,(773) 568-8495,2882335
2019-07-30T00:00:00.000,HYUN,LL,,SIL,YGM563,IN,10300 S. Doty,(773) 568-8495,2882388
2019-07-30T00:00:00.000,HYUN,LL,,MAR,,,10300 S. Doty,(773) 568-8495,2882365
2019-07-30T00:00:00.000,HYUN,LL,,GLD,BG18940,IL,10300 S. Doty,(773) 568-8495,2882316
2019-07-30T00:00:00.000,INFI,4D,,SIL,BF76917,IL,701 N. Sacramento,(773) 265-7605,6965047
2019-07-30T00:00:00.000,INFI,LL,,SIL,AD41711,IL,10300 S. Doty,(773) 568-8495,2882320
2019-07-30T00:00:00.000,JEEP,LL,,GRY,BD23622,IL,701 N. Sacramento,(773) 265-7605,6965056
2019-07-30T00:00:00.000,KAWK,MC,,WHI,468599,IL,701 N. Sacramento,(773) 265-7605,6965031
2019-07-30T00:00:00.000,KIA,4D,,TAN,44245J5,TX,10300 S. Doty,(773) 568-8495,2882354
2019-07-30T00:00:00.000,LEXS,4D,,RED,98168FF,IL,701 N. Sacramento,(773) 265-7605,6965100
2019-07-30T00:00:00.000,LINC,LL,,BLK,BF76737,IL,701 N. Sacramento,(773) 265-7605,6965057
2019-07-30T00:00:00.000,LNDR,LL,,WHI,BF88761,IL,10300 S. Doty,(773) 568-8495,2882374
2019-07-30T00:00:00.000,MAZD,4D,,WHI,,,10300 S. Doty,(773) 568-8495,2882391
2019-07-30T00:00:00.000,MITS,4D,,BLU,480U018,IL,701 N. Sacramento,(773) 265-7605,6965065
2019-07-30T00:00:00.000,MITS,4D,,RED,AU28701,IL,400 E. Lower Wacker,(312) 744-7550,0208832
2019-07-30T00:00:00.000,NISS,4D,,LGR,,IL,701 N. Sacramento,(773) 265-7605,6965078
2019-07-30T00:00:00.000,NISS,4D,,SIL,Z520246,IL,10300 S. Doty,(773) 568-8495,2882385
2019-07-30T00:00:00.000,NISS,VN,,TAN,Q841783,IL,10300 S. Doty,(773) 568-8495,2882358
2019-07-30T00:00:00.000,PONT,4D,,RED,AP17307,IL,10300 S. Doty,(773) 568-8495,2882314
2019-07-30T00:00:00.000,PONT,4D,,BLU,AW29745,IL,701 N. Sacramento,(773) 265-7605,6965085
2019-07-30T00:00:00.000,PONT,4D,,WHI,,,10300 S. Doty,(773) 785-9752,1719410
2019-07-30T00:00:00.000,PONT,4D,,RED,BE77021,IL,10300 S. Doty,(773) 568-8495,2882361
2019-07-30T00:00:00.000,TOYT,4D,,BLK,AV86820,IL,10300 S. Doty,(773) 568-8495,2882310
2019-07-30T00:00:00.000,TOYT,SW,,GRN,9MPT50,MI,701 N. Sacramento,(773) 265-7605,6965032
2019-07-30T00:00:00.000,VOLK,4D,,BLK,V515416,IL,701 N. Sacramento,(773) 265-7605,6965068
2019-07-30T00:00:00.000,VOLV,4D,,BLK,,,701 N. Sacramento,(773) 265-7605,6965095
2019-07-30T00:00:00.000,VOLV,4D,,SIL,Q280482,IL,400 E. Lower Wacker,(312) 744-7550,2882337
2019-07-30T00:00:00.000,VOLV,4D,,BLU,R388643,IL,10300 S. Doty,(773) 785-9752,1719409
2019-07-30T00:00:00.000,,MS,,BLK,,,10300 S. Doty,(773) 568-8495,2882378
2019-07-29T00:00:00.000,BMW,4D,,GRY,BK17005,IL,701 N. Sacramento,(773) 265-7605,6965033
2019-07-29T00:00:00.000,BMW,4D,,SIL,,IL,10300 S. Doty,(773) 785-9752,1719402
2019-07-29T00:00:00.000,BUIC,4D,,RED,AH37220,IL,701 N. Sacramento,(773) 265-7605,6965027
2019-07-29T00:00:00.000,BUIC,4D,,TAN,AN27364,IL,10300 S. Doty,(773) 568-8495,2882287
2019-07-29T00:00:00.000,BUIC,4D,,GLD,2254143,IL,701 N. Sacramento,(773) 265-7605,6965003
2019-07-29T00:00:00.000,BUIC,4D,,BLK,BTG478,MN,10300 S. Doty,(773) 568-8495,2882265
2019-07-29T00:00:00.000,BUIC,LL,,SIL,S692114,IL,701 N. Sacramento,(773) 265-7605,6965011
2019-07-29T00:00:00.000,CADI,4D,,GRY,2246808,IL,10300 S. Doty,(773) 568-8495,2882285
2019-07-29T00:00:00.000,CHEV,2D,,WHI,2409253-,IL,10300 S. Doty,(773) 568-8495,2882288
2019-07-29T00:00:00.000,CHEV,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2882258
2019-07-29T00:00:00.000,CHEV,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2882267
2019-07-29T00:00:00.000,CHEV,4D,,BRZ,AT63454,IL,701 N. Sacramento,(773) 265-7605,6965002
2019-07-29T00:00:00.000,CHEV,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2882284
2019-07-29T00:00:00.000,CHEV,LL,TK,WHI,AQ71271,IL,701 N. Sacramento,(773) 265-7605,6965025
2019-07-29T00:00:00.000,CHRY,2D,,GRN,507140,IL,10300 S. Doty,(773) 568-8495,2882269
2019-07-29T00:00:00.000,CYCL,MS,,BLU,C97814,IL,701 N. Sacramento,(773) 265-7605,6965018
2019-07-29T00:00:00.000,FORD,4D,,SIL,BG74532,IL,10300 S. Doty,(773) 568-8495,2882273
2019-07-29T00:00:00.000,FORD,4D,,TAN,AR31840,IL,400 E. Lower Wacker,(312) 744-7550,0208794
2019-07-29T00:00:00.000,FORD,4D,,SIL,AM62201,IL,10300 S. Doty,(773) 568-8495,2882272
2019-07-29T00:00:00.000,FORD,4D,,MAR,BB16136,IL,10300 S. Doty,(773) 568-8495,2882274
2019-07-29T00:00:00.000,FORD,LL,TK,WHI,BP45015,IL,10300 S. Doty,(773) 568-8495,2882279
2019-07-29T00:00:00.000,FORD,VN,,BLU,6507458,IL,10300 S. Doty,(773) 568-8495,2882266
2019-07-29T00:00:00.000,GMC,LL,,WHI,N939328,IL,10300 S. Doty,(773) 785-9752,1719404
2019-07-29T00:00:00.000,HOND,4D,,GRY,MR5COF,MO,701 N. Sacramento,(773) 265-1846,1539017
2019-07-29T00:00:00.000,HOND,4D,,BLU,BF29460,IL,10300 S. Doty,(773) 568-8495,2882275
2019-07-29T00:00:00.000,HOND,4D,,GRN,HO0N8Y,MO,701 N. Sacramento,(773) 265-1846,1539014
2019-07-29T00:00:00.000,HOND,4D,,BLU,900464,IL,701 N. Sacramento,(773) 265-7605,6965012
2019-07-29T00:00:00.000,HOND,4D,,SIL,AS75653,IL,701 N. Sacramento,(773) 265-7605,6965030
2019-07-29T00:00:00.000,HOND,LL,,WHI,BE24884,IL,10300 S. Doty,(773) 568-8495,2882306
2019-07-29T00:00:00.000,HYUN,4D,,SIL,AX26818,IL,10300 S. Doty,(773) 568-8495,2882271
2019-07-29T00:00:00.000,HYUN,4D,,SIL,BB78638,IL,10300 S. Doty,(773) 568-8495,2882295
2019-07-29T00:00:00.000,INFI,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2882291
2019-07-29T00:00:00.000,INFI,LL,,GLD,BEA1727,IL,10300 S. Doty,(773) 785-9752,1719406
2019-07-29T00:00:00.000,JEEP,LL,,WHI,BN7777,IL,10300 S. Doty,(773) 568-8495,2882256
2019-07-29T00:00:00.000,JEEP,LL,,BLK,AM62845,IL,400 E. Lower Wacker,(312) 744-7550,0208745
2019-07-29T00:00:00.000,LINC,4D,,SIL,,,10300 S. Doty,(773) 568-8495,2882293
2019-07-29T00:00:00.000,MERZ,4D,,GLD,647ZSU,IL,10300 S. Doty,(773) 785-9752,1719405
2019-07-29T00:00:00.000,NISS,4D,,WHI,LLY1934,TX,10300 S. Doty,(773) 568-8495,2882308
2019-07-29T00:00:00.000,NISS,4D,,BLK,BH39227,IL,701 N. Sacramento,(773) 265-7605,6965096
2019-07-29T00:00:00.000,PONT,2D,,RED,1387174,IN,400 E. Lower Wacker,(312) 744-7550,0208717
2019-07-29T00:00:00.000,PONT,4D,,BLK,AV89631,IL,10300 S. Doty,(773) 568-8495,2882281
2019-07-29T00:00:00.000,PONT,4D,,GRY,AW33668,IL,10300 S. Doty,(773) 568-8495,2882292
2019-07-29T00:00:00.000,SUZI,MC,CYL,BLU,EP940,IL,701 N. Sacramento,(773) 265-7605,6965019
2019-07-29T00:00:00.000,TOYT,4D,,BLU,BH93142,IL,10300 S. Doty,(773) 568-8495,2882280
2019-07-29T00:00:00.000,TOYT,4D,,BLU,BWCA593,B1,701 N. Sacramento,(773) 265-1846,1539018
2019-07-29T00:00:00.000,TOYT,4D,,GRY,L455028,IL,10300 S. Doty,(773) 568-8495,2882260
2019-07-29T00:00:00.000,TOYT,4D,,BLU,E830492,IL,701 N. Sacramento,(773) 265-7605,6965041
2019-07-29T00:00:00.000,TOYT,4D,,SIL,AY17873,IL,10300 S. Doty,(773) 785-9752,1719403
2019-07-28T00:00:00.000,AUDI,4D,,LBL,BN47501,IL,701 N. Sacramento,(773) 265-7605,6964951
2019-07-28T00:00:00.000,BUIC,4D,,BGE,BF26532,IL,10300 S. Doty,(773) 568-8495,2882245
2019-07-28T00:00:00.000,CADI,4D,,GRY,Z513295,IL,400 E. Lower Wacker,(312) 744-7550,0208679
2019-07-28T00:00:00.000,CHEV,2D,,WHI,680YCY,IN,701 N. Sacramento,(773) 265-7605,6964965
2019-07-28T00:00:00.000,CHEV,4D,,GLD,BN78532,IL,10300 S. Doty,(773) 568-8495,2882246
2019-07-28T00:00:00.000,CHEV,4D,,GRY,AQZ5334,IL,10300 S. Doty,(773) 568-8495,2882231
2019-07-28T00:00:00.000,CHEV,4D,,BLK,AW25870,IL,701 N. Sacramento,(773) 265-7605,6964944
2019-07-28T00:00:00.000,CHEV,4D,,BLU,Q845170,IL,701 N. Sacramento,(773) 265-7605,6964985
2019-07-28T00:00:00.000,CHEV,LL,,WHI,00229587,IL,701 N. Sacramento,(773) 265-7605,6964946
2019-07-28T00:00:00.000,CHEV,LL,,BLK,1409133,IN,701 N. Sacramento,(773) 265-7605,6964976
2019-07-28T00:00:00.000,CHRY,4D,,WHI,BL82863,IL,10300 S. Doty,(773) 568-8495,2882235
2019-07-28T00:00:00.000,CHRY,4D,,PLE,BB13276,IL,701 N. Sacramento,(773) 265-7605,6964969
2019-07-28T00:00:00.000,CHRY,4D,,WHI,AM78663,IL,10300 S. Doty,(773) 568-8495,2882232
2019-07-28T00:00:00.000,DODG,4D,,BLK,BL22716,IL,701 N. Sacramento,(773) 265-7605,6964982
2019-07-28T00:00:00.000,FORD,2D,,BLK,67426Z,IL,701 N. Sacramento,(773) 265-7605,6964958
2019-07-28T00:00:00.000,FORD,4D,,GRY,975CND,WI,400 E. Lower Wacker,(312) 744-7550,0208670
2019-07-28T00:00:00.000,FORD,4D,,SIL,Q257322,IL,10300 S. Doty,(773) 568-8495,2882224
2019-07-28T00:00:00.000,FORD,4D,,BLK,842U091,IL,701 N. Sacramento,(773) 265-7605,6964962
2019-07-28T00:00:00.000,FORD,4D,,RED,294384,IL,10300 S. Doty,(773) 568-8495,2882242
2019-07-28T00:00:00.000,FORD,PK,,WHI,AD73322,AZ,10300 S. Doty,(773) 568-8495,2882234
2019-07-28T00:00:00.000,FORD,PK,,RED,2551930B,IL,701 N. Sacramento,(773) 265-7605,6964978
2019-07-28T00:00:00.000,GMC,VN,TK,GRN,AD78399,IL,701 N. Sacramento,(773) 265-7605,6964973
2019-07-28T00:00:00.000,HOND,2D,,BLK,AC45052,IL,400 E. Lower Wacker,(312) 744-7550,0208665
2019-07-28T00:00:00.000,HOND,2D,,BLK,AB23496,IL,400 E. Lower Wacker,(312) 744-7550,0208667
2019-07-28T00:00:00.000,HOND,4D,,WHI,AR76322,IL,10300 S. Doty,(773) 568-8495,2882253
2019-07-28T00:00:00.000,HOND,4D,,GRN,AQ44486,IL,10300 S. Doty,(773) 568-8495,2882243
2019-07-28T00:00:00.000,HOND,MC,,BLU,ES2063,IL,701 N. Sacramento,(773) 265-7605,6964994
2019-07-28T00:00:00.000,HYUN,4D,,SIL,BB24965,IL,701 N. Sacramento,(773) 265-7605,6964957
2019-07-28T00:00:00.000,HYUN,4D,,BLU,BB75649,IL,10300 S. Doty,(773) 568-8495,2882240
2019-07-28T00:00:00.000,HYUN,4D,,TAN,MACRAME,IL,10300 S. Doty,(773) 568-8495,2882216
2019-07-28T00:00:00.000,HYUN,4D,,WHI,BB30728,IL,10300 S. Doty,(773) 568-8495,2882247
2019-07-28T00:00:00.000,INFI,4D,,GRY,LOPFER,IL,10300 S. Doty,(773) 568-8495,2882213
2019-07-28T00:00:00.000,LAND,LL,,BLK,BL93178,IL,701 N. Sacramento,(773) 265-7605,6964959
2019-07-28T00:00:00.000,MAZD,4D,,GRY,BH49947,IL,10300 S. Doty,(773) 568-8495,2882229
2019-07-28T00:00:00.000,NISS,4D,,SIL,BH22241,IL,701 N. Sacramento,(773) 265-7605,6964945
2019-07-28T00:00:00.000,NISS,4D,,GRY,AX11880,IL,400 E. Lower Wacker,(312) 744-7550,0208682
2019-07-28T00:00:00.000,PLYM,4D,,WHI,AN58822,IL,701 N. Sacramento,(773) 265-7605,6964991
2019-07-28T00:00:00.000,PONT,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6964974
2019-07-28T00:00:00.000,SATR,4D,,BLU,BF42902,IL,701 N. Sacramento,(773) 265-7605,6964992
2019-07-28T00:00:00.000,SATR,4D,,SIL,689U342,IL,10300 S. Doty,(773) 568-8495,2882257
2019-07-28T00:00:00.000,SATR,4D,,BLK,BN75505,IL,10300 S. Doty,(773) 568-8495,2882226
2019-07-28T00:00:00.000,SATR,LL,,BLU,BE24146,IL,701 N. Sacramento,(773) 265-7605,6964986
2019-07-28T00:00:00.000,SUZI,LL,,BLU,,IL,10300 S. Doty,(773) 568-8495,2882255
2019-07-28T00:00:00.000,SUZI,LL,,WHI,AV85486,IL,701 N. Sacramento,(773) 265-7605,6964934
2019-07-28T00:00:00.000,TOYT,4D,,BLK,R446350,IL,400 E. Lower Wacker,(312) 744-7550,0208677
2019-07-28T00:00:00.000,TOYT,4D,,GRY,BF60367,IL,400 E. Lower Wacker,(312) 744-7550,0208669
2019-07-28T00:00:00.000,TOYT,4D,,GRY,DHZ0494,MI,400 E. Lower Wacker,(312) 744-7550,0208683
2019-07-28T00:00:00.000,TOYT,4D,,WHI,V284608,IL,701 N. Sacramento,(773) 265-7605,6964968
2019-07-28T00:00:00.000,VOLK,2D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6964960
2019-07-28T00:00:00.000,VOLK,4D,,GRY,295502,IL,400 E. Lower Wacker,(312) 744-7550,0208684
2019-07-28T00:00:00.000,VOLK,4D,,BLK,Q758835,IL,400 E. Lower Wacker,(312) 744-7550,0208671
2019-07-28T00:00:00.000,YAMA,MC,,BLK,,,10300 S. Doty,(773) 568-8495,2882248
2019-07-27T00:00:00.000,ACUR,2D,,BLK,AL24006,IL,701 N. Sacramento,(773) 265-7605,6964891
2019-07-27T00:00:00.000,AUDI,4D,,BLK,BM52045,IL,701 N. Sacramento,(773) 265-7605,6964884
2019-07-27T00:00:00.000,BUIC,2D,,WHI,,,10300 S. Doty,(773) 568-8495,2882194
2019-07-27T00:00:00.000,BUIC,4D,,SIL,AW34534,IL,701 N. Sacramento,(773) 265-7605,6964939
2019-07-27T00:00:00.000,CADI,4D,,WHI,BH58866,IL,701 N. Sacramento,(773) 265-7605,6964947
2019-07-27T00:00:00.000,CHEV,2D,,SIL,BDT521,IN,10300 S. Doty,(773) 568-8495,2882179
2019-07-27T00:00:00.000,CHEV,4D,,GRY,AG96776,IL,400 E. Lower Wacker,(312) 744-7550,0208627
2019-07-27T00:00:00.000,CHEV,4D,CAP,GRY,,,701 N. Sacramento,(773) 265-7605,6964914
2019-07-27T00:00:00.000,CHEV,4D,,BLK,940329,IL,10300 S. Doty,(773) 568-8495,2882183
2019-07-27T00:00:00.000,CHEV,LL,,BLK,BD40401,IL,701 N. Sacramento,(773) 265-7605,6964850
2019-07-27T00:00:00.000,CHEV,PK,TK,WHI,2617680B,IL,10300 S. Doty,(773) 568-8495,2882214
2019-07-27T00:00:00.000,CHRY,VN,TK,GRN,AD51006,IL,10300 S. Doty,(773) 568-8495,2882175
2019-07-27T00:00:00.000,CYCL,MC,,GRY,,IL,10300 S. Doty,(773) 568-8495,2882197
2019-07-27T00:00:00.000,DODG,2D,,BLK,AJE491,IN,10300 S. Doty,(773) 568-8495,2882181
2019-07-27T00:00:00.000,DODG,4D,,BLK,BF15076,IL,10300 S. Doty,(773) 568-8495,2882211
2019-07-27T00:00:00.000,DODG,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2882171
2019-07-27T00:00:00.000,DODG,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2882196
2019-07-27T00:00:00.000,DODG,4D,,MAR,ZGE117,IL,10300 S. Doty,(773) 568-8495,2882185
2019-07-27T00:00:00.000,DODG,VN,TK,SIL,AF73912,IL,10300 S. Doty,(773) 568-8495,2882189
2019-07-27T00:00:00.000,DODG,VN,TK,BLU,BE91342,IL,701 N. Sacramento,(773) 265-7605,6964902
2019-07-27T00:00:00.000,FORD,4D,,BLK,AR65134,IL,701 N. Sacramento,(773) 265-7605,6964846
2019-07-27T00:00:00.000,FORD,PK,,RED,2205786B,IL,701 N. Sacramento,(773) 265-7605,6964837
2019-07-27T00:00:00.000,GMC,LL,,MAR,AH34908,IL,701 N. Sacramento,(773) 265-7605,6964856
2019-07-27T00:00:00.000,GMC,PK,,RED,AH20841,IL,701 N. Sacramento,(773) 265-7605,6964888
2019-07-27T00:00:00.000,GMC,VN,TK,WHI,AG32579,AZ,10300 S. Doty,(773) 568-8495,2882190
2019-07-27T00:00:00.000,HOND,2D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6964845
2019-07-27T00:00:00.000,HOND,2D,,BLU,S449132,IL,701 N. Sacramento,(773) 265-7605,6964892
2019-07-27T00:00:00.000,HOND,4D,,WHI,AT40808,IL,701 N. Sacramento,(773) 265-7605,6964853
2019-07-27T00:00:00.000,HOND,MC,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6964921
2019-07-27T00:00:00.000,HOND,MS,,BLK,AK4652,IL,701 N. Sacramento,(773) 265-7605,6964876
2019-07-27T00:00:00.000,HYUN,4D,,SIL,BG85318,IL,10300 S. Doty,(773) 568-8495,2882173
2019-07-27T00:00:00.000,HYUN,4D,,SIL,318THH,IL,10300 S. Doty,(773) 568-8495,2882219
2019-07-27T00:00:00.000,HYUN,4D,,WHI,Q528765,IL,701 N. Sacramento,(773) 265-7605,6964889
2019-07-27T00:00:00.000,INFI,4D,,BLK,AQ93208,IL,701 N. Sacramento,(773) 265-7605,6964913
2019-07-27T00:00:00.000,ISU,LL,TK,WHI,DL5308G,IL,10300 S. Doty,(773) 568-8495,2882222
2019-07-27T00:00:00.000,JAGU,4D,,GRN,BA46753,IL,701 N. Sacramento,(773) 265-7605,6964925
2019-07-27T00:00:00.000,JEEP,LL,,SIL,Z734249,IL,701 N. Sacramento,(773) 265-7605,6964917
2019-07-27T00:00:00.000,KAWK,MC,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6964918
2019-07-27T00:00:00.000,KIA,LL,,GRY,,,701 N. Sacramento,(773) 265-7605,6964867
2019-07-27T00:00:00.000,KIA,VN,,RED,,IL,701 N. Sacramento,(773) 265-7605,6964916
2019-07-27T00:00:00.000,MAZD,4D,,BLU,8FQS177,CA,701 N. Sacramento,(773) 265-7605,6964874
2019-07-27T00:00:00.000,MAZD,4D,,GLD,,,701 N. Sacramento,(773) 265-7605,6964895
2019-07-27T00:00:00.000,MAZD,LL,,BLU,621883,IL,701 N. Sacramento,(773) 265-7605,6964864
2019-07-27T00:00:00.000,MAZD,LL,,GRY,AV43848,IL,701 N. Sacramento,(773) 265-7605,6964866
2019-07-27T00:00:00.000,MERC,4D,,BLK,BFQ225,IN,10300 S. Doty,(773) 568-8495,2882164
2019-07-27T00:00:00.000,NISS,4D,,SIL,Q578093,IL,10300 S. Doty,(773) 568-8495,2882182
2019-07-27T00:00:00.000,NISS,4D,,BLU,ZY79491,IL,10300 S. Doty,(773) 568-8495,2882163
2019-07-27T00:00:00.000,PONT,LL,,TAN,9660453,IL,701 N. Sacramento,(773) 265-7605,6964919
2019-07-27T00:00:00.000,SATR,4D,,RED,BD22502,IL,701 N. Sacramento,(773) 265-7605,6964870
2019-07-27T00:00:00.000,SCIO,2D,,BLK,AP49199,IL,701 N. Sacramento,(773) 265-7605,6964848
2019-07-27T00:00:00.000,TOYT,4D,,SIL,RK3674,IL,10300 S. Doty,(773) 568-8495,2882193
2019-07-27T00:00:00.000,TOYT,4D,,WHI,AT38612,IL,701 N. Sacramento,(773) 265-7605,6964849
2019-07-27T00:00:00.000,TOYT,4D,,GRY,Q635764,IL,701 N. Sacramento,(773) 265-7605,6964851
2019-07-27T00:00:00.000,VOLK,4D,,BLU,,,10300 S. Doty,(773) 568-8495,2882186
2019-07-26T00:00:00.000,ACUR,4D,,GRY,Z502811,IL,701 N. Sacramento,(773) 265-1846,1539011
2019-07-26T00:00:00.000,ACUR,4D,,WHI,S333732,IL,701 N. Sacramento,(773) 265-7605,6964757
2019-07-26T00:00:00.000,AUDI,LL,,BLK,AM55631,IL,701 N. Sacramento,(773) 265-7605,6964752
2019-07-26T00:00:00.000,BMW,4D,,BLK,D817DM,IL,701 N. Sacramento,(773) 265-1846,1539007
2019-07-26T00:00:00.000,BUIC,4D,,RED,K589401,IN,701 N. Sacramento,(773) 265-7605,6964809
2019-07-26T00:00:00.000,BUIC,4D,,GLD,698U073,IL,10300 S. Doty,(773) 568-8495,2882127
2019-07-26T00:00:00.000,BUIC,4D,,TAN,Z677609,IL,701 N. Sacramento,(773) 265-7605,6964753
2019-07-26T00:00:00.000,CADI,4D,,BLK,IT9668G,IL,701 N. Sacramento,(773) 265-7605,6964717
2019-07-26T00:00:00.000,CADI,4D,,RED,AZ55014,IL,10300 S. Doty,(773) 785-9752,1719400
2019-07-26T00:00:00.000,CADI,LL,,WHI,991316,IL,701 N. Sacramento,(773) 265-7605,6964824
2019-07-26T00:00:00.000,CHEV,2D,,RED,749XEY,MN,701 N. Sacramento,(773) 265-7605,6964793
2019-07-26T00:00:00.000,CHEV,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2882168
